icao24,firstseen,takeofftime,lastseen,landingtime,callsign,estdepartureairport,airportofdeparture,estarrivalairport,airportofdestination,model,typecode,registration,departure_time,arrival_time,departure_weather,arrival_weather,distance_km,fuel_burn_kg,co2_emissions_kg,weather_penalty_score,fuel_burn_kg_adjusted,co2_emissions_kg_adjusted,fuel_burn_kg_modeled,co2_emissions_kg_modeled,wind_direction_deg,wind_speed_kt,weather_penalty_factor,weather_adjusted_fuel_burn_kg,weather_adjusted_co2_emissions_kg,expected_flight_duration_sec,actual_flight_duration_sec,duration_deviation_ratio,deviation_type,deviation_flag,distance_penalty_km,predicted_fuel_burn_kg,anomaly_score,model_confidence,shap_top_feature
8964f9,1663801416.0,0.0,1663830233,0.0,ETD613  ,OMAA,Unknown,GMMN,Unknown,787-9 Dreamliner,B789,A6-BLT,1663801416.0,1663830233.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","GMMN 091100Z 35006KT 320V020 CAVOK 27/15 Q1009 NOSIG,GMMN,2025-04-09T11:00:00Z,33.367,-7.59,27,15,350,6,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,196",4227.979898107542,19025.90954148394,60121.87415108925,0.05,19977.205018558136,63127.96785864372,19025.90954148394,60121.87415108925,290.0,14.0,0.02,19406.42773231362,61324.31163411104,17906.738391984883,28817.0,1.6092824594398825,Holding/Reroute,1,2576.033990781347,19407.77888073093,6.961891031497482e-05,0.9994871490484888,distance_km
896354,1663784345.0,0.0,1663830684,0.0,ETD454  ,OMAA,Unknown,YSSY,Unknown,777 3FXER,B77W,A6-ETQ,1663784345.0,1663830684.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","YSSY 091100Z 03009KT 9999 SCT022 22/15 Q1022,YSSY,2025-04-09T11:00:00Z,-33.946,151.173,22,15,30,9,,6+,30.18,,,,,,,,,,,SCT,2200,,,,,,,VFR,,,,,,,,,,,,METAR,3",3512.819074976952,15807.685837396284,49952.28724617226,0.05,16598.0701292661,52449.90160848088,15807.685837396284,49952.28724617226,290.0,14.0,0.02,16123.83955414421,50951.3329910957,14877.821964608269,46339.0,3.114636007221512,Holding/Reroute,1,7428.333702800826,16124.508014129411,4.145614766141881e-05,0.9994871490484888,distance_km
896398,1663848703.0,1663848680.0,1663860856,1663861012.0,ETD88F  ,OLBA,OLBA,OMAA,OMAA,A320 232SL,A320,A6-EIW,1663848680.0,1663861012.0,"OLBA 091100Z 21008KT 6000 SCT030 22/14 Q1014 NOSIG,OLBA,2025-04-09T11:00:00Z,33.82,35.491,22,14,210,8,,3.73,29.94,,,,,,TRUE,,,,,SCT,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,29","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",2141.701314202444,9637.655913910998,30454.992687958755,0.05,10119.538709606548,31977.74232235669,9637.655913910998,30454.992687958755,210.0,8.0,0.0,9637.655913910998,30454.992687958755,9070.734977798586,12153.0,1.3398032276045466,Holding/Reroute,1,727.7570191308895,9641.849760296818,0.0004349628432388478,0.9994871490484888,distance_km
896398,1663825532.0,0.0,1663838475,0.0,ETD55E  ,OMAA,Unknown,Unknown,Unknown,A320 232SL,A320,A6-EIW,1663825532.0,1663838475.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",No Weather Info,3232.4684341304846,14546.10795358718,45965.7011333355,0.05,15273.41335126654,48263.98619000227,14546.10795358718,45965.7011333355,290.0,14.0,0.02,14837.030112658924,46885.0151560022,13690.454544552642,12943.0,0.9454032339013864,Normal,0,0.0,14839.430969646091,0.00016178901954384242,0.9994871490484888,distance_km
896398,1663810056.0,0.0,1663812730,0.0,ETD320  ,OEDF,Unknown,OMAD,Unknown,A320 232SL,A320,A6-EIW,1663810056.0,1663812730.0,"OEDF 091100Z 35014KT CAVOK 39/M02 Q1010 NOSIG,OEDF,2025-04-09T11:00:00Z,26.45,49.817,39,-2,350,14,,6+,29.82,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,15","OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",6775.740604039554,30490.83271817799,96351.03138944245,0.05,32015.37435408689,101168.58295891456,30490.83271817799,96351.03138944245,350.0,14.0,0.02,31100.64937254155,98278.0520172313,28697.25432299105,2674.0,0.093179646035255,Shortened Flight (Possible Direct Routing),1,0.0,31100.04315738418,1.9492421740382904e-05,0.9994871490484888,distance_km
896596,1663828170.0,0.0,1663879683,0.0,ETD93C  ,OMAA,Unknown,KORD,Unknown,A350-1041,A35K,A6-XWA,1663828170.0,1663879683.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","KORD 091051Z 16008KT 10SM SCT110 BKN250 02/M07 A3009 RMK AO2 SLP196 T00171067 $,KORD,2025-04-09T10:51:00Z,41.9602,-87.9316,1.7,-6.7,160,8,,10+,30.09,1019.6,,,TRUE,TRUE,,,,,,SCT,11000,BKN,25000,,,,,VFR,,,,,,,,,,,,METAR,202",2523.773142657317,11356.979141957923,35888.05408858704,0.05,11924.82809905582,37682.4567930164,11356.979141957923,35888.05408858704,290.0,14.0,0.02,11584.11872479708,36605.81517035878,10688.921545372166,51513.0,4.819288810507068,Holding/Reroute,1,9639.018524009349,11571.284756604116,0.001109122147014668,0.9994871490484888,distance_km
896596,1663804917.0,0.0,1663815099,0.0,ETD211  ,VIDP,Unknown,OMAA,Unknown,A350-1041,A35K,A6-XWA,1663804917.0,1663815099.0,"VIDP 091100Z VRB02KT 4000 HZ NSC 40/12 Q1005 NOSIG,VIDP,2025-04-09T11:00:00Z,28.567,77.117,40,12,VRB,2,,2.49,29.68,,,,,,TRUE,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,236","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",5004.95955256036,22522.31798652162,71170.52483740832,0.05,23648.433885847702,74729.05107927874,22522.31798652162,71170.52483740832,,0.0,0.0,22522.31798652162,71170.52483740832,21197.47575202035,10182.0,0.4803402121608534,Shortened Flight (Possible Direct Routing),1,0.0,22522.672221852798,1.5727944166187494e-05,0.9994871490484888,distance_km
89642a,1663835130.0,0.0,1663837116,0.0,ETD378  ,OBBI,Unknown,OMAF,Unknown,A321 231SL,A321,A6-AEE,1663835130.0,1663837116.0,"OBBI 091100Z 32018KT CAVOK 32/15 Q1010 NOSIG,OBBI,2025-04-09T11:00:00Z,26.271,50.634,32,15,320,18,,6+,29.82,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,6",No Weather Info,6695.628408409023,30130.327837840603,95211.8359675763,0.05,31636.84422973264,99972.42776595512,30130.327837840603,95211.8359675763,320.0,18.0,0.02,30732.93439459741,97116.07268692784,28357.95561208528,1986.0,0.0700332572335936,Shortened Flight (Possible Direct Routing),1,0.0,30732.787488631435,4.7801054827874175e-06,0.9994871490484888,distance_km
89642a,1663824060.0,0.0,1663826713,0.0,ETD371  ,OMAA,Unknown,OBBI,Unknown,A321 231SL,A321,A6-AEE,1663824060.0,1663826713.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","OBBI 091100Z 32018KT CAVOK 32/15 Q1010 NOSIG,OBBI,2025-04-09T11:00:00Z,26.271,50.634,32,15,320,18,,6+,29.82,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,6",6283.230333410676,28274.53650034804,89347.5353410998,0.05,29688.26332536544,93814.9121081548,28274.536500348044,89347.53534109982,290.0,14.0,0.02,28840.027230355005,91134.48604792182,26611.328470915807,2653.0,0.0996943840251917,Shortened Flight (Possible Direct Routing),1,0.0,28837.798450120958,7.728676784748315e-05,0.9994871490484888,distance_km
89642a,1663811702.0,0.0,1663812928,0.0,ETD385  ,Unknown,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEE,1663811702.0,1663812928.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",5753.475390611664,25890.63925775249,81814.42005449787,0.0,25890.63925775249,81814.42005449787,25890.63925775249,81814.42005449787,,0.0,0.0,25890.63925775249,81814.42005449787,24367.660477884696,1226.0,0.0503125854495829,Shortened Flight (Possible Direct Routing),1,0.0,25894.48485568437,0.0001485103084040762,0.9994871490484888,distance_km
8963cc,1663837110.0,0.0,1663858397,0.0,ETD11K  ,LFPG,Unknown,OMAM,Unknown,777 3FXER,B77W,A6-ETS,1663837110.0,1663858397.0,"LFPG 091100Z 02009KT 350V080 CAVOK 15/03 Q1024 NOSIG,LFPG,2025-04-09T11:00:00Z,49.015,2.534,15,3,20,9,,6+,30.24,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,107",No Weather Info,2487.589317871139,11194.151930420125,35373.52010012759,0.05,11753.85952694113,37142.196105133975,11194.151930420125,35373.52010012759,20.0,9.0,0.0,11194.151930420125,35373.52010012759,10535.672405101295,21287.0,2.0204690485339114,Holding/Reroute,1,2538.507904351083,11229.057704518349,0.003108522105481653,0.9994871490484888,distance_km
8963cc,1663800131.0,0.0,1663824101,0.0,ETD36A  ,Unknown,Unknown,LFPG,Unknown,777 3FXER,B77W,A6-ETS,1663800131.0,1663824101.0,No Weather Info,"LFPG 091100Z 02009KT 350V080 CAVOK 15/03 Q1024 NOSIG,LFPG,2025-04-09T11:00:00Z,49.015,2.534,15,3,20,9,,6+,30.24,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,107",3985.8932933456713,17936.51982005552,56679.40263137544,0.0,17936.51982005552,56679.40263137544,17936.51982005552,56679.40263137544,,0.0,0.0,17936.51982005552,56679.40263137544,16881.430418875785,23970.0,1.419903373424933,Holding/Reroute,1,1673.6900399876615,17937.89985890889,7.693424894918983e-05,0.9994871490484888,distance_km
896537,1663871851.0,0.0,1663872982,0.0,ETD279  ,Unknown,Unknown,OMAA,Unknown,Boeing 787-9 Dreamliner,B789,A6-BLZ,1663871851.0,1663872982.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",3374.952324086145,15187.285458387652,47991.82204850498,0.0,15187.285458387652,47991.82204850498,15187.285458387652,47991.82204850498,,0.0,0.0,15187.285458387652,47991.82204850498,14293.91572554132,1131.0,0.0791245745194267,Shortened Flight (Possible Direct Routing),1,0.0,15187.663822907241,2.491262145388902e-05,0.9994871490484888,distance_km
8963ce,1663839556.0,0.0,1663859635,0.0,ETD39X  ,LSGG,Unknown,OM11,Unknown,787 9,B789,A6-BLA,1663839556.0,1663859635.0,"LSGG 091120Z AUTO 03003KT 280V100 9999 NCD 16/02 Q1019 NOSIG,LSGG,2025-04-09T11:20:00Z,46.248,6.128,16,2,30,3,,6+,30.09,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,411",No Weather Info,6944.260389179825,31249.17175130921,98747.38273413712,0.05,32811.630338874675,103684.75187084396,31249.17175130921,98747.38273413712,30.0,3.0,0.0,31249.17175130921,98747.3827341371,29410.98517770279,20079.0,0.6827040943607151,Shortened Flight (Possible Direct Routing),1,0.0,31247.794462627444,4.4076348601661104e-05,0.9994871490484888,distance_km
8963ce,1663801497.0,0.0,1663823661,0.0,ETD99E  ,OMAA,Unknown,LSGG,Unknown,787 9,B789,A6-BLA,1663801497.0,1663823661.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","LSGG 091120Z AUTO 03003KT 280V100 9999 NCD 16/02 Q1019 NOSIG,LSGG,2025-04-09T11:20:00Z,46.248,6.128,16,2,30,3,,6+,30.09,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,411",6784.286373564741,30529.288681041333,96472.55223209062,0.05,32055.7531150934,101296.17984369516,30529.288681041333,96472.55223209062,290.0,14.0,0.02,31139.87445466216,98402.00327673244,28733.448170391843,22164.0,0.7713658266340174,Normal,0,0.0,31140.535905161043,2.1240819390436026e-05,0.9994871490484888,distance_km
8963aa,1663862942.0,0.0,1663873829,0.0,ETD223  ,VIDP,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEB,1663862942.0,1663873829.0,"VIDP 091100Z VRB02KT 4000 HZ NSC 40/12 Q1005 NOSIG,VIDP,2025-04-09T11:00:00Z,28.567,77.117,40,12,VRB,2,,2.49,29.68,,,,,,TRUE,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,236","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",6294.20006155,28323.900276975,89503.52487524101,0.05,29740.095290823752,93978.70111900306,28323.900276975,89503.52487524101,,0.0,0.0,28323.900276975,89503.52487524101,26657.78849597647,10887.0,0.4083984686742939,Shortened Flight (Possible Direct Routing),1,0.0,28321.560665432564,8.260884949367181e-05,0.9994871490484888,distance_km
8963aa,1663843232.0,0.0,1663854323,0.0,ETD224  ,Unknown,Unknown,VIDP,Unknown,A321 231SL,A321,A6-AEB,1663843232.0,1663854323.0,No Weather Info,"VIDP 091100Z VRB02KT 4000 HZ NSC 40/12 Q1005 NOSIG,VIDP,2025-04-09T11:00:00Z,28.567,77.117,40,12,VRB,2,,2.49,29.68,,,,,,TRUE,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,236",6899.716327559497,31048.723474017734,98113.96617789604,0.0,31048.723474017734,98113.96617789604,31048.723474017734,98113.96617789604,,0.0,0.0,31048.723474017734,98113.96617789604,29222.327975546104,11091.0,0.3795385504290143,Shortened Flight (Possible Direct Routing),1,0.0,31050.155175972493,4.610933332364362e-05,0.9994871490484888,distance_km
8963aa,1663812460.0,0.0,1663813663,0.0,ETD281  ,Unknown,Unknown,OMAD,Unknown,A321 231SL,A321,A6-AEB,1663812460.0,1663813663.0,No Weather Info,"OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",5870.250403240355,26416.1268145816,83474.96073407785,0.0,26416.1268145816,83474.96073407785,26416.1268145816,83474.96073407785,,0.0,0.0,26416.1268145816,83474.96073407786,24862.23700195915,1203.0,0.0483866355189681,Shortened Flight (Possible Direct Routing),1,0.0,26416.608106158885,1.8219279907220045e-05,0.9994871490484888,distance_km
896597,1663872374.0,0.0,1663882761,0.0,ETD218  ,Unknown,Unknown,VIDP,Unknown,A350-1041,A359,A6-XWB,1663872374.0,1663882761.0,No Weather Info,"VIDP 091100Z VRB02KT 4000 HZ NSC 40/12 Q1005 NOSIG,VIDP,2025-04-09T11:00:00Z,28.567,77.117,40,12,VRB,2,,2.49,29.68,,,,,,TRUE,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,236",5629.154061358313,25331.193276112408,80046.57075251521,0.0,25331.193276112408,80046.57075251521,25331.193276112408,80046.57075251521,,0.0,0.0,25331.193276112408,80046.57075251521,23841.123083399914,10387.0,0.4356757843858562,Shortened Flight (Possible Direct Routing),1,0.0,25326.64846982619,0.00017944760008945914,0.9994871490484888,distance_km
896597,1663837772.0,1663837773.0,1663860594,1663860772.0,ETD81C  ,EGLL,EGLL,OMAA,OMAA,A350-1041,A359,A6-XWB,1663837773.0,1663860772.0,"EGLL 091120Z AUTO 07010KT 9999 FEW028 10/03 Q1030,EGLL,2025-04-09T11:20:00Z,51.477,-0.461,10,3,70,10,,6+,30.41,,,TRUE,,,,,,,,FEW,2800,,,,,,,VFR,,,,,,,,,,,,METAR,26","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",3787.2540965190783,17042.643434335852,53854.753252501294,0.05,17894.775606052644,56547.49091512636,17042.643434335852,53854.753252501294,70.0,10.0,0.02,17383.49630302257,54931.848317551325,16040.13499702198,22822.0,1.422805980388391,Holding/Reroute,1,1601.273681258699,17335.779481034257,0.0027525051319738244,0.9994871490484888,distance_km
896597,1663800952.0,0.0,1663825169,0.0,ETD89G  ,OMAA,Unknown,EGLL,Unknown,A350-1041,A359,A6-XWB,1663800952.0,1663825169.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","EGLL 091120Z AUTO 07010KT 9999 FEW028 10/03 Q1030,EGLL,2025-04-09T11:20:00Z,51.477,-0.461,10,3,70,10,,6+,30.41,,,TRUE,,,,,,,,FEW,2800,,,,,,,VFR,,,,,,,,,,,,METAR,26",3970.849465526362,17868.82259486863,56465.47939978488,0.05,18762.26372461206,59288.75336977412,17868.82259486863,56465.47939978488,290.0,14.0,0.02,18226.199046766003,57594.78898778057,16817.715383405768,24217.0,1.439969665790348,Holding/Reroute,1,1747.0533122514155,18227.868837372884,9.160646380429684e-05,0.9994871490484888,distance_km
896538,1663845699.0,0.0,1663867758,0.0,ETD2EN  ,Unknown,Unknown,OMAA,Unknown,Boeing 787-9 Dreamliner,B789,A6-BNA,1663845699.0,1663867758.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",2011.6178800178616,9052.280460080376,28605.206253854,0.0,9052.280460080376,28605.206253854,9052.280460080376,28605.206253854,,0.0,0.0,9052.280460080376,28605.206253853987,8519.793374193296,22059.0,2.5891472986677537,Holding/Reroute,1,3196.757119982138,9052.565393648802,3.147544989023995e-05,0.9994871490484888,distance_km
896538,1663788139.0,0.0,1663812166,0.0,ETD418  ,OMAA,Unknown,WMKK,Unknown,Boeing 787-9 Dreamliner,B789,A6-BNA,1663788139.0,1663812166.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","WMKK 091100Z VRB01KT 9000 FEW017CB 28/24 Q1008 NOSIG,WMKK,2025-04-09T11:00:00Z,2.747,101.714,28,24,VRB,1,,5.59,29.76,,,,,,TRUE,,,,,FEW,1700,,,,,,,VFR,,,,,,,,,,,,METAR,21",6806.234680281869,30628.056061268413,96784.6571536082,0.05,32159.458864331835,101623.8900112886,30628.056061268413,96784.6571536082,290.0,14.0,0.02,31240.61718249378,98720.35029668036,28826.405704723213,24027.0,0.833506620496331,Normal,0,0.0,31239.453276827695,3.725755555873987e-05,0.9994871490484888,distance_km
89653d,1663838107.0,0.0,1663856426,0.0,ETD66   ,UUEE,Unknown,OMAA,Unknown,Boeing 787-10 Dreamliner,B78X,A6-BMF,1663838107.0,1663856426.0,"UUEE 091125Z 24008MPS 9999 SCT046CB M01/M08 Q1003 R24L/550240 NOSIG,UUEE,2025-04-09T11:25:00Z,55.973,37.415,-1,-8,240,16,,6+,29.62,,,,,,TRUE,,,,,SCT,4600,,,,,,,VFR,,,,,,,,,,,,SPECI,186","OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",3275.9418926630924,14741.738516983916,46583.893713669175,0.05,15478.825442833113,48913.08839935264,14741.738516983916,46583.893713669175,,0.0,0.0,14741.738516983916,46583.893713669175,13874.577427749568,18319.0,1.3203284997611138,Holding/Reroute,1,1049.3775517813522,14741.97587327807,1.6100711071174078e-05,0.9994871490484888,distance_km
89653d,1663804138.0,0.0,1663821957,0.0,ETD65   ,OMAA,Unknown,UUEE,Unknown,Boeing 787-10 Dreamliner,B78X,A6-BMF,1663804138.0,1663821957.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","UUEE 091125Z 24008MPS 9999 SCT046CB M01/M08 Q1003 R24L/550240 NOSIG,UUEE,2025-04-09T11:25:00Z,55.973,37.415,-1,-8,240,16,,6+,29.62,,,,,,TRUE,,,,,SCT,4600,,,,,,,VFR,,,,,,,,,,,,SPECI,186",4109.942240073773,18494.74008033198,58443.37865384906,0.05,19419.47708434858,61365.54758654152,18494.74008033198,58443.37865384906,290.0,14.0,0.02,18864.63488193862,59612.24622692604,17406.814193253627,17819.0,1.0236795660693687,Normal,0,0.0,18864.708211330573,3.887120390800131e-06,0.9994871490484888,distance_km
896326,1663831288.0,0.0,1663877856,0.0,ETD450  ,OMAA,Unknown,YSSY,Unknown,777 3FXER,B77W,A6-ETI,1663831288.0,1663877856.0,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13","YSSY 091100Z 03009KT 9999 SCT022 22/15 Q1022,YSSY,2025-04-09T11:00:00Z,-33.946,151.173,22,15,30,9,,6+,30.18,,,,,,,,,,,SCT,2200,,,,,,,VFR,,,,,,,,,,,,METAR,3",4075.7249873428514,18340.76244304283,57956.80932001535,0.05,19257.80056519497,60854.64978601611,18340.76244304283,57956.80932001535,290.0,14.0,0.02,18707.577691903687,59115.94550641566,17261.894064040313,46568.0,2.697734085682386,Holding/Reroute,1,6919.497234879371,18709.31626962578,9.292577542847598e-05,0.9994871490484888,distance_km
89642b,1663866619.0,0.0,1663867598,0.0,ETD7JD  ,Unknown,Unknown,OMAA,Unknown,A321 231SL,A321,A6-AEF,1663866619.0,1663867598.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",6222.441347640175,28000.986064380788,88483.1159634433,0.0,28000.986064380788,88483.1159634433,28000.986064380788,88483.1159634433,,0.0,0.0,28000.986064380788,88483.1159634433,26353.86923706427,979.0,0.037148245337088,Shortened Flight (Possible Direct Routing),1,0.0,28004.421297474528,0.00012266752657551778,0.9994871490484888,distance_km
89642b,1663842816.0,0.0,1663845088,0.0,ETD8LM  ,Unknown,Unknown,Unknown,Unknown,A321 231SL,A321,A6-AEF,1663842816.0,1663845088.0,No Weather Info,No Weather Info,4951.898561027367,22283.54352462315,70415.99753780916,0.0,22283.54352462315,70415.99753780916,22283.54352462315,70415.99753780916,,0.0,0.0,22283.54352462315,70415.99753780916,20972.746846704144,2272.0,0.1083310649104146,Shortened Flight (Possible Direct Routing),1,0.0,22283.413805621043,5.8213253695511115e-06,0.9994871490484888,distance_km
89642b,1663802667.0,0.0,1663814469,0.0,ETD217  ,VOBL,Unknown,OMAD,Unknown,A321 231SL,A321,A6-AEF,1663802667.0,1663814469.0,"VOBL 091100Z 05012KT 8000 SCT012 SCT020 32/10 Q1012 NOSIG,VOBL,2025-04-09T11:00:00Z,13.205,77.704,32,10,50,12,,4.97,29.88,,,,,,TRUE,,,,,SCT,1200,SCT,2000,,,,,MVFR,,,,,,,,,,,,METAR,908","OMAD 091100Z 31011KT CAVOK 31/18 Q1009 NOSIG,OMAD,2025-04-09T11:00:00Z,24.428,54.458,31,18,310,11,,6+,29.79,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9",2147.138433171459,9662.122949271565,30532.308519698145,0.05,10145.229096735144,32058.92394568305,9662.122949271565,30532.308519698145,50.0,12.0,0.02,9855.365408256996,31142.95469009211,9093.762775785002,11802.0,1.2978126096962337,Normal,0,0.0,9856.584034670293,0.00012363577574252998,0.9994871490484888,distance_km
896442,1663820284.0,0.0,1663836269,0.0,ETD9932 ,Unknown,Unknown,OMAA,Unknown,777 FFX,B77L,A6-DDE,1663820284.0,1663836269.0,No Weather Info,"OMAA 091100Z 29014KT 260V320 CAVOK 30/17 Q1008 NOSIG,OMAA,2025-04-09T11:00:00Z,24.433,54.651,30,17,290,14,,6+,29.76,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,13",2335.0454839755853,10507.704677890131,33204.34678213282,0.0,10507.704677890131,33204.34678213282,10507.704677890131,33204.34678213282,,0.0,0.0,10507.704677890131,33204.346782132816,9889.604402720126,15985.0,1.6163437230718087,Holding/Reroute,1,1439.1906271355258,10505.43792799848,0.0002157691956476704,0.9994871490484888,distance_km
